"cc_num","merchant","category","amount","first_name","last_name","gender","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","merch_lat","merch_long","is_fraud_from_api","is_fraud","cur_time"
374497717543058,fraud_Bauch-Raynor,grocery_pos,106.15,Linda,Hurst,F,"31701 Tucker Square Suite 893",Wilton,ND,"58579",47.170900,-100.794400,1190,"Designer, ceramics/pottery",1948-06-30,a54d1886e5208f0439c73148a3c27109,46.616071,-101.512656,false,,1742330750767
4906628655840914250,fraud_Terry Ltd,home,19.61,Charles,Moreno,M,"838 Franklin Prairie Apt. 902",Key West,FL,"33040",24.655700,-81.382400,32891,Town planner,1987-02-13,aacd9b73303ea7a53a1f76c2f3ca469e,23.655832,-81.312690,false,,1742330819368
571465035400,fraud_Boyer-Haley,travel,497.83,Louis,Fisher,M,"45654 Hess Rest",Fort Washakie,WY,"82514",43.004800,-108.896400,1645,Freight forwarder,1976-02-26,"774ba32f98247be08f048d9386c24a15",42.137931,-108.513037,false,,1742330890721
4862293128558,fraud_Baumbach Ltd,personal_care,177.53,Elizabeth,Payne,F,"897 Daugherty Mission",Grassflat,PA,"16839",41.003600,-78.110400,489,Pension scheme manager,1956-09-15,"4d03cdfc3bcd97cd03f4accff5e09ae9",41.401408,-77.289548,false,,1742330962433
3596217206093829,fraud_Klocko LLC,misc_net,2.97,Sara,Ramirez,F,"23843 Scott Island",Birmingham,IA,"52535",40.862600,-91.953400,888,Camera operator,1988-03-25,"4403d78941967866d9750d3edd2521ba",40.972653,-91.876732,false,,1742331028870
377026671291680,"fraud_Nienow, Ankunding and Collier",misc_pos,23.42,Jackie,Davis,F,"1898 Parker Fork Apt. 057",Redford,MO,"63665",37.327200,-91.024300,241,Investment analyst,1974-10-27,"8a3feecef63aed5f75966ef623d8a7b1",38.124665,-91.659653,false,,1742331099925
2576709887791552,fraud_Stamm-Witting,shopping_net,3.29,Joseph,Morgan,M,"126 Underwood Drive",San Diego,CA,"92128",33.006700,-117.069000,1241364,Chartered public finance accountant,1959-08-05,"70ca6fc639506438c3d832c4e64dba35",33.665849,-116.886732,false,,1742331166974
30364087349027,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,2.58,Samuel,Sandoval,M,"0005 Morrison Land",Mounds,OK,"74047",35.889600,-96.088700,7163,Fitness centre manager,1982-02-05,"83ae14e57916ff206ee12298310d6e17",35.471362,-96.867349,false,,1742331234267
60416207185,fraud_Kris-Padberg,shopping_pos,21.50,Mary,Diaz,F,"9886 Anita Drive",Fort Washakie,WY,"82514",43.004800,-108.896400,1645,Information systems manager,1986-02-17,b304f51a23f080b4737b25866be04d62,42.009389,-108.153254,false,,1742331300726
30491348102802,fraud_Auer-Mosciski,grocery_pos,151.95,Tommy,Dixon,M,"8829 Steele Station",Dresden,KS,"67635",39.609400,-100.411200,169,"Librarian, public",1953-07-30,"29418b0a8288e9a342367f4344a988d8",40.314786,-100.513592,false,,1742331373242
349612764943496,fraud_Quitzon-Goyette,home,67.92,Xavier,Beltran,M,"61107 Edwards Dam Apt. 463",Big Creek,KY,"40914",37.104600,-83.570600,467,"Psychologist, forensic",1984-06-04,e0354105ad9c31c74f2bf6bda801bd1b,37.505415,-84.319714,false,,1742331444449
4653879239169997,fraud_Dare-Gibson,health_fitness,12.10,Monica,Tucker,F,"302 Christina Islands",Smiths Grove,KY,"42171",37.058100,-86.193800,6841,"Therapist, sports",1999-06-06,"7aca7263bb80b021088d73666df7bfed",36.328703,-86.359646,false,,1742331510855
213193596103206,fraud_Runte-Mohr,food_dining,58.51,James,Hunt,M,"7369 Gabriel Tunnel",Pointe Aux Pins,MI,"49775",45.754900,-84.447000,95,Electrical engineer,1994-02-09,"7ee1ea9cb13a51037314703bfb1ee60c",45.545503,-83.568255,false,,1742331582075
4428154703770710,fraud_Prohaska-Murray,gas_transport,61.15,Brittany,Guerra,F,"79209 Gary Dale",Colton,WA,"99113",46.590100,-117.169200,761,Chief Marketing Officer,1943-06-30,"336c2b369fe5365f943b0c3aeb397d82",46.057708,-116.887506,false,,1742331648684
3558652751678952,fraud_Buckridge PLC,misc_pos,1.32,Teresa,Blankenship,F,"6638 Lucero Mill Suite 952",Karnack,TX,"75661",32.620500,-94.200000,2807,Chiropodist,1931-01-26,"68a2270a3c9dfdc812b16e3b509b91dd",32.251263,-94.961015,false,,1742331715552
3586008444788268,"fraud_Quitzon, Green and Bashirian",shopping_pos,43.02,Crystal,Fuller,F,"000 Jennifer Mills",Issaquah,WA,"98027",47.497400,-122.010700,50489,Osteopath,1984-02-29,e6dbec9a8b5898e3a8a66cd1b22dcb83,48.019782,-121.886029,false,,1742375063979
4826655832045236,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,59.68,Tami,Forbes,F,"5204 Robinson Plaza Suite 897",Barnstable,MA,"2630",41.698300,-70.300100,1850,Counselling psychologist,1963-12-29,f236d9673fd067be93fc3ac8c8324e38,41.953295,-69.445865,false,,1742375130446
373905417449658,"fraud_Windler, Goodwin and Kovacek",home,24.52,Sarah,Bishop,F,"554 Mcdonald Valley Apt. 539",Meridian,TX,"76665",31.929000,-97.644300,2526,Phytotherapist,1970-11-12,c29577519bc6754cf0ad3be1831cbcc4,31.907001,-97.833021,false,,1742375197622
580954173374,fraud_Thiel-Thiel,entertainment,2.77,Jessica,Benitez,F,"31281 Thomas Inlet",Montrose,NY,"10548",41.249600,-73.944600,3487,Race relations officer,1960-01-13,a9d00b6f13cd9fb4e1952dac96e067b4,41.528483,-74.887555,false,,1742375265189
180056173248083,fraud_Osinski Inc,personal_care,67.63,Larry,Warner,M,"145 Jeffrey Key Suite 668",Lakeview,MI,"48850",43.426900,-85.292400,4474,Emergency planning/management officer,1976-01-15,"9bafe848be62601629348a39289a8a88",43.528352,-85.442979,false,,1742375331492
30242921189660,"fraud_Runte, Green and Emard",health_fitness,30.03,Dalton,Jones,M,"3304 Hernandez Run",Afton,MI,"49705",45.363700,-84.469500,937,Technical brewer,1958-04-06,"78b94ef16078fb8e272b4195f685de22",44.810976,-84.105012,false,,1742375397823
344709867813900,fraud_Kris-Weimann,misc_net,90.83,Joanna,Hudson,F,"2924 Bobby Trafficway",Sebring,FL,"33872",27.470300,-81.487200,50835,Environmental consultant,1986-01-30,ed7bea1dacc6ccdfd78d7c84eb4e4753,26.875493,-82.378848,false,,1742375464254
30501624614310,fraud_Gerhold LLC,home,3.52,Amanda,Smith,F,"180 Graves Shore",Scotia,SC,"29939",32.678600,-81.245500,302,Magazine features editor,1973-05-04,"2d72f23fd7ae78783a801ae9e00a6f36",31.724425,-81.891210,false,,1742375530626
6538891242532018,fraud_Zboncak LLC,food_dining,58.67,Jodi,Rodriguez,F,"5796 Lee Coves Apt. 286",Walnut Ridge,AR,"72476",36.024400,-90.928800,7155,"Engineer, control and instrumentation",1977-03-23,d4c9e3afa918fc5870885ff06e0000f3,36.899677,-91.779868,false,,1742375599902
3587960728692500,fraud_Huels-Hahn,gas_transport,55.36,Kathy,Hughes,F,"02110 Lucas Freeway Suite 517",Battle Creek,IA,"51006",42.332700,-95.604500,1075,"Teacher, early years/pre",1997-01-02,e8299276c2f27aefa24ca577a005f3a3,41.513549,-95.621379,false,,1742375666211
6554245334757802,fraud_Johnston-Casper,travel,9.91,Monique,Robinson,F,"07712 Marcus Divide Apt. 831",Laguna Hills,CA,"92637",33.615000,-117.711400,45303,Sales executive,1969-12-22,"8e52b63e4fe6462f8f89718d0aadc487",33.630687,-118.247710,false,,1742375733425
213155997615567,fraud_Botsford PLC,home,70.94,James,Yoder,M,"83359 Lopez Point",Clune,PA,"15727",40.550300,-79.323700,168,Race relations officer,1978-10-04,"821684ce66bb43203f4016e51b542faf",39.705942,-79.531023,false,,1742375800592
38057513087029,fraud_Pfeffer and Sons,shopping_pos,5.17,Marissa,Clark,F,"2677 Byrd Village Suite 035",San Jose,CA,"95148",37.330400,-121.791300,973849,Geoscientist,1997-01-18,"6aa570882846a8633681df77643a3aa8",37.699764,-120.949526,false,,1742375866909
343472729187663,fraud_Conroy-Emard,food_dining,90.50,Gloria,Wallace,F,"234 Bridges Wells Apt. 389",Center Tuftonboro,NH,"3816",43.684900,-71.255100,1368,"Optician, dispensing",1971-08-05,d55befeb5f88e03c3defbead61321db8,44.626723,-70.373234,false,,1742375933293
6011367958204270,fraud_Kertzmann LLC,health_fitness,13.14,Tammy,Ayers,F,"1652 James Mews",Hinckley,OH,"44233",41.241900,-81.745300,7646,Medical sales representative,1988-09-15,"7dd806b821864bdc28dd05bda9a2b198",41.654349,-81.341416,false,,1742375999448
3541160328600277,fraud_Greenholt Ltd,health_fitness,136.00,Jason,Singh,M,"4720 Anna Ways",Murrayville,IL,"62668",39.572300,-90.237900,1512,Commercial/residential surveyor,2003-05-07,f27980bba98d45cef1a40e7c13d35ad6,39.426628,-90.312731,false,,1742376068044
6011438889172900,fraud_Adams-Barrows,health_fitness,84.29,Allison,Allen,F,"40624 Rebecca Spurs",De Witt,AR,"72042",34.285300,-91.333600,5161,Electrical engineer,1993-04-08,"4fecee8fc37feacda5e0358911d3632a",34.967600,-90.826395,false,,1742376134466
6506982560413523,fraud_Pagac LLC,shopping_pos,62.37,Alice,Kemp,F,"057 Martinez Radial",Texarkana,AR,"71854",33.431000,-93.876500,36438,Surgeon,1985-04-15,"4efc453633a4dca3687de6d355c49b3f",32.689664,-94.397858,false,,1742376201798
3564839259330465,"fraud_Jenkins, Hauck and Friesen",gas_transport,75.64,Robert,Ashley,M,"1250 Christopher Prairie Suite 016",Port Costa,CA,"94569",38.046000,-122.186600,198,Armed forces training and education officer,1959-03-31,"94571910519c1c1425fe599bea05c215",38.322911,-122.815461,false,,1742376268188
30235438713303,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,5.62,James,Baldwin,M,"3603 Mitchell Court",Winfield,WV,"25213",38.507200,-81.890000,5512,Exhibition designer,1980-03-24,"80c23e3604b1ef7134f82a98560242a3",38.437662,-81.625282,false,,1742376335304
4497913965512794052,"fraud_Conroy, Balistreri and Gorczany",health_fitness,94.00,Scott,Edwards,M,"838 Amy Street Suite 107",Pembroke,NC,"28372",34.690200,-79.183400,14783,Hospital doctor,1955-11-07,dbd9ea654ce674e03d2253adf973af13,35.549846,-78.578241,false,,1742376401950
6011860238257910,fraud_Erdman-Durgan,health_fitness,52.83,Lisa,Mendez,F,"44259 Beth Station Suite 215",Lahoma,OK,"73754",36.385000,-98.072700,1078,"Programme researcher, broadcasting/film/video",1952-07-06,a9af01234eef050bd2727eaf487d8143,35.418696,-98.146404,false,,1742376470037
4560004149983868183,fraud_Gulgowski LLC,home,71.97,Stacy,Villegas,F,"20581 Pena Walks",Colorado Springs,CO,"80951",38.888100,-104.655600,525713,Museum/gallery exhibitions officer,1992-05-09,"92cb11e3aeec1909e5cffab8f94064af",38.670449,-105.038614,false,,1742376536624
374930071163758,"fraud_Tillman, Fritsch and Schmitt",misc_net,5.07,Daniel,Escobar,M,"61390 Hayes Port",Romulus,MI,"48174",42.220300,-83.358300,31515,Police officer,1971-11-05,c7ea80964b250d3224c655ed51c05d78,41.286008,-84.296256,false,,1742376602943
3593118134380341,fraud_Erdman-Kertzmann,gas_transport,60.17,Laura,Casey,F,"6114 Moran Way",Steuben,ME,"4680",44.497100,-67.950300,1131,Make,1959-05-10,"3ca29e2aab777a1865aaf83750ed0784",44.563130,-67.834362,false,,1742376670069
3540075240003197,fraud_Dare-Marvin,entertainment,1.43,Christian,Johns,M,"892 Solis Neck",Lonsdale,MN,"55046",44.447700,-93.425200,5211,Chief Strategy Officer,1987-01-27,bbd559a393a926b86100be581ad0c9c5,44.792838,-93.466373,false,,1742376736391
180067784565096,"fraud_Kerluke, Kertzmann and Wiza",misc_net,6.25,Mary,Juarez,F,"35440 Ryan Islands",North Prairie,WI,"53153",42.938500,-88.395000,2328,Applications developer,1942-01-06,e2e76982ede44283ae90b2b491bb5d41,42.759236,-88.046246,false,,1742376802822
4481131401752,fraud_Schmitt Inc,gas_transport,67.63,Frank,Foster,M,"37910 Ward Lights",Shrewsbury,MA,"1545",42.284800,-71.720500,35299,English as a second language teacher,1975-04-30,"0d5e73e4a92a24a19f808f230e1f4b0f",41.588853,-72.317487,false,,1742376869319
4518350514020532,fraud_Corwin-Gorczany,misc_net,712.33,Christopher,Gregory,M,"9579 Porter Tunnel",Wauchula,FL,"33873",27.551700,-81.807400,14742,Teaching laboratory technician,1993-02-26,d6994a89dcce21cd706648ffd67d9d61,27.815150,-80.813778,false,,1742376935583
377113842678100,fraud_Kling Inc,gas_transport,41.00,Billy,Gallagher,M,"673 Delgado Burg",Greenwich,NJ,"8323",39.405500,-75.320900,804,Insurance risk surveyor,1965-03-25,fa0f84f02c933dbebf1f79e41bbc1b63,38.542013,-75.208770,false,,1742377001753
2719496466799416,fraud_Gulgowski LLC,home,114.69,Sheila,Baker,F,"8030 Walker Heights",Belle Fourche,SD,"57717",44.672300,-103.839600,8007,Hospital pharmacist,1940-09-17,"77dc833af02bb0b69d004e346e929db9",45.226533,-104.491415,false,,1742377071235
30371006069917,"fraud_Bradtke, Torp and Bahringer",personal_care,63.07,Robert,James,M,"92021 Miranda Meadows",Tamaroa,IL,"62888",38.138000,-89.223100,2135,"Development worker, community",1961-01-31,"3875eab9bfa091a0a7ce461cac5fcbfd",37.428280,-89.794022,false,,1742377137797
6011477612335392,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,91.09,Anthony,Roberts,M,"95488 Cabrera Well",Maria Stein,OH,"45860",40.406200,-84.507600,2274,"Designer, television/film set",1943-12-17,"2764610586c68a215e933504a86c42f0",40.988927,-84.625936,false,,1742377204292
3573030041201292,fraud_Bogisich-Weimann,kids_pets,101.27,Joanne,Williams,F,"3638 Marsh Union",Altonah,UT,"84002",40.320700,-110.436000,302,"Sales professional, IT",1990-01-17,eedabf8560ba16036cc31eea95edbcad,40.116249,-111.096053,false,,1742377270668
2720433095629877,"fraud_Labadie, Treutel and Bode",shopping_net,3.75,Mark,Wood,M,"854 Walker Dale Suite 488",Bowdoin,ME,"4287",44.057500,-69.965600,3224,"Engineer, electronics",1997-08-22,f240beb8d5bee3413ee2a43420406838,43.588326,-69.980499,false,,1742377337076
3518758680062249,"fraud_Reichert, Rowe and Mraz",shopping_net,2.72,Antonio,Koch,M,"8738 Richard Brooks",Moab,UT,"84532",38.567700,-109.527100,9772,Location manager,1989-11-24,c6282a8f38842e43af9700442fdf1128,37.993892,-110.180418,false,,1742377403588
2266735643685262,fraud_Cummings LLC,gas_transport,68.42,Carlos,Chung,M,"8957 Russell Key",Grant,AL,"35747",34.495900,-86.259000,5901,Curator,1972-07-25,"57c185cca7de3edc5fa753aaaacf774f",34.847293,-86.842676,false,,1742377474838
4279161831637,fraud_Kihn Inc,shopping_pos,7.32,Lisa,Hendrix,F,"35737 Kirby Fall Suite 409",Vanderbilt,PA,"15486",40.024600,-79.695500,2303,Physiotherapist,1987-08-16,dfe1f7238400a8519851bca6cc3f43ea,39.250253,-80.547698,false,,1742377541307
30131826429364,"fraud_Schroeder, Wolff and Hermiston",travel,3.20,Brianna,Foley,F,"57256 Raymond Ports",Knoxville,TN,"37932",35.933500,-84.148100,391389,"Designer, industrial/product",1994-04-22,"409655367fc7e0537cf4d5be8130c629",34.996619,-83.484291,false,,1742377607944
6534628260579800,fraud_Roberts-Beahan,misc_pos,2.62,Christine,Harris,F,"29606 Martinez Views Suite 653",Hinesburg,VT,"5461",44.334600,-73.098000,4542,Claims inspector/assessor,1998-03-19,"481b2850fc8bcf3e369f4e5b8fef3b62",44.186955,-73.846017,false,,1742377674729
2283743876903625,"fraud_Zieme, Bode and Dooley",gas_transport,46.27,Shannon,Williams,F,"9345 Spencer Junctions Suite 183",Alpharetta,GA,"30009",34.077000,-84.303300,165556,Prison officer,1997-12-27,"961309bbccad4f28ef252ae614de2a07",34.488464,-84.542288,false,,1742377741170
3536918668124647,"fraud_O'Connell, Botsford and Hand",home,35.19,Michelle,Juarez,F,"44864 Melton Vista Suite 310",San Jose,CA,"95148",37.330400,-121.791300,973849,Science writer,1955-06-12,"2396d24534b01a3009e0610afa0bcd8f",37.441680,-122.773321,false,,1742377807404
6011893664860915,fraud_Bechtelar-Rippin,food_dining,104.18,Erin,Chavez,F,"3379 Williams Common",Littleton,CO,"80120",39.599400,-105.004400,320420,Water engineer,1975-07-31,"318c3083bb357b54b67fc939dba57a77",40.509360,-104.299192,false,,1742377873845
2283743876903625,"fraud_Daugherty, Pouros and Beahan",shopping_pos,5.91,Shannon,Williams,F,"9345 Spencer Junctions Suite 183",Alpharetta,GA,"30009",34.077000,-84.303300,165556,Prison officer,1997-12-27,"9355554a160f1df37710a80a4fd5b0aa",33.265041,-84.313089,false,,1742377940417
30360260465747,fraud_Marks Inc,gas_transport,44.49,Jennifer,Garcia,F,"28777 Stewart Plains Apt. 495",Putnam,IL,"61560",41.194900,-89.440900,754,"Presenter, broadcasting",1962-05-13,f9df09270d0a8e3f54929590efdeadd4,41.594261,-89.088961,false,,1742378007014
4103158249977,fraud_Auer-Mosciski,grocery_pos,95.76,Christopher,Adkins,M,"3512 Knight Center",Lorenzo,TX,"79343",33.666600,-101.527700,1571,Petroleum engineer,1982-06-27,a1c4280d80fbc2759e6c4dc336d01f9e,33.614376,-101.609060,false,,1742378074366
3583635130604947,fraud_Skiles-Ankunding,grocery_net,70.51,Crystal,Gamble,F,"899 Michele View Suite 960",Philadelphia,PA,"19149",40.036900,-75.066400,1526206,Structural engineer,1985-01-01,a7f865dfd78d71f2a82304eb86b63e01,40.233605,-74.133175,false,,1742378145003
4181833256558613886,fraud_DuBuque LLC,grocery_pos,115.72,Jessica,Potter,F,"7600 Stephen Course Suite 031",Red River,NM,"87558",36.665900,-105.469400,606,"Surveyor, land/geomatics",1988-09-06,c2a44572cc47eb534f4f64ec492ee5c3,37.197186,-105.886697,false,,1742378216280
3593399694467427,fraud_Funk Group,grocery_net,35.89,Douglas,Smith,M,"85932 Marc Throughway Apt. 080",Knowlesville,NY,"14479",43.236300,-78.313800,275,TEFL teacher,1964-08-18,"0b755540202b7bc537f1815f95b6c736",43.890234,-78.003496,false,,1742378287796
38530489946071,fraud_Doyle Ltd,grocery_pos,110.85,Laura,Johns,F,"95835 Garcia Rue",Arcadia,SC,"29320",34.957200,-81.991600,530,Animal technologist,1989-05-14,c8c75a4e8bb32ad7b89036b13ef641b5,34.643972,-81.853773,false,,1742378355991
4561546772499,fraud_Miller-Harris,misc_net,5.33,Daniel,Briggs,M,"7118 Jessica Unions Apt. 789",Moriarty,NM,"87035",34.988900,-106.060900,7268,"Therapist, art",1988-08-04,"3a2a5860144ff3906d2b7f8b2557f1d1",35.493954,-105.425573,false,,1742378423343
3591919803438423,"fraud_Metz, Russel and Metz",kids_pets,29.99,Brian,Williams,M,"32941 Krystal Mill Apt. 552",Titusville,FL,"32780",28.569700,-80.819100,54767,Set designer,1987-07-25,"3705b7fc153ae287c79463a75aa53da3",27.627574,-80.359054,false,,1742378494871
4209696857872688515,"fraud_Turcotte, McKenzie and Koss",entertainment,73.32,Sarah,Bell,F,"6963 Russell Causeway Suite 231",Galatia,IL,"62935",37.827400,-88.623500,1943,"Restaurant manager, fast food",1971-10-19,f5f636427a520bb32db07a4fd9b5e7ea,37.670759,-89.534098,false,,1742378561828
2229824890647120,fraud_Conroy-Emard,food_dining,1.85,Walter,Blair,M,"44951 Williams Brooks",Pearlington,MS,"39572",30.250800,-89.601100,1414,"Therapist, occupational",1958-02-17,"56cc226ee9e62a80cbfd0d90177a413e",30.234645,-89.518730,false,,1742378633249
630451534402,fraud_Osinski Inc,personal_care,15.17,Rachel,Daniels,F,"561 Little Plain Apt. 738",Wetmore,MI,"49895",46.353500,-86.634500,765,Immunologist,1972-06-12,"9b3819f9f61bf55fd1ad586256623549",46.426962,-87.373268,false,,1742378699811
4181833256558613886,"fraud_Daugherty, Pouros and Beahan",shopping_pos,807.68,Jessica,Potter,F,"7600 Stephen Course Suite 031",Red River,NM,"87558",36.665900,-105.469400,606,"Surveyor, land/geomatics",1988-09-06,"3544430f51d036230cbb6a5175b56b0c",37.080761,-105.547834,false,,1742378766592
213161231269724,fraud_Johns Inc,entertainment,7.55,Alyssa,Morgan,F,"622 Robin Run Suite 764",Gadsden,AL,"35901",34.048000,-85.924600,67082,Physiological scientist,1963-02-09,a4abacce4bc6ba898e7c67e389abc2b8,33.637529,-86.597058,false,,1742378832918
4996263498048679,fraud_Jakubowski Inc,home,1.16,Kendra,King,F,"154 Hernandez Keys",Smith River,CA,"95567",41.940400,-124.158700,1930,Web designer,1983-06-13,"41ee9706ed10aa072aa4bc0f914d76bd",41.023111,-123.694463,false,,1742378900186
2242542703101233,fraud_Dickinson Ltd,misc_pos,79.10,Samuel,Jenkins,M,"43235 Mckenzie Views Apt. 837",Westport,KY,"40077",38.492100,-85.452400,564,Pensions consultant,1996-04-10,be038c9f6846de21a048140ebe8399c3,38.282300,-84.554355,false,,1742378971608
60495593109,"fraud_Witting, Beer and Ernser",home,97.10,Randall,Dillon,M,"4440 George Mills Suite 591",Dallas,TX,"75210",32.769900,-96.743000,1263321,Television camera operator,1942-11-24,"6e31adba105848b00dc5b7bf9c282c9a",33.415909,-95.945288,false,,1742379038068
3531129874770000,fraud_Kuphal-Toy,food_dining,60.78,Shelby,Mitchell,F,"974 Cindy Stream",Brandon,VT,"5733",43.806500,-73.088200,5895,"Scientist, marine",1975-07-13,"3ba88e55a42c1c6843d78a4583faa05c",43.688127,-73.904504,false,,1742379109500
4334230547694630,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,84.68,Scott,Martin,M,"7483 Navarro Flats",Freedom,WY,"83120",43.017200,-111.029200,471,"Education officer, museum",1967-08-02,"88e8a4409e822fcbad8785276f5f9f8e",42.626922,-111.086138,false,,1742379177495
30131826429364,"fraud_Monahan, Bogisich and Ledner",misc_pos,106.61,Brianna,Foley,F,"57256 Raymond Ports",Knoxville,TN,"37932",35.933500,-84.148100,391389,"Designer, industrial/product",1994-04-22,e52242bd95573a458a468a3d397b53a3,35.187210,-84.376025,false,,1742379243824
4642894980163,fraud_Stoltenberg-Beatty,shopping_pos,1.78,Eddie,Mendez,M,"1831 Faith View Suite 653",Clarinda,IA,"51632",40.749100,-95.038000,7297,IT trainer,1990-07-13,d0d1888b45c3557540cc0f9dfc7e3f1f,41.480788,-94.405057,false,,1742379313744
6593250708747804,fraud_Kuphal-Predovic,misc_net,33.10,Melissa,Meza,F,"244 Abbott Parkway",Loxahatchee,FL,"33470",26.738300,-80.276000,26551,Paramedic,1977-01-04,f9f83a19a8476e601caf2aff36349056,27.521315,-80.355523,false,,1742379385173
38530489946071,fraud_Conroy Ltd,shopping_pos,164.27,Laura,Johns,F,"95835 Garcia Rue",Arcadia,SC,"29320",34.957200,-81.991600,530,Animal technologist,1989-05-14,"803fb10f4bfd7bc7856719761b38053c",34.235112,-82.677527,false,,1742379456841
6538891242532018,fraud_Hills-Witting,shopping_net,2.75,Jodi,Rodriguez,F,"5796 Lee Coves Apt. 286",Walnut Ridge,AR,"72476",36.024400,-90.928800,7155,"Engineer, control and instrumentation",1977-03-23,f2d326173ebfcb49926e1f0a174b39d4,35.894298,-91.311389,false,,1742379524039
30546453310167,fraud_Schumm PLC,shopping_net,4.09,Nicholas,Tran,M,"672 Randall Burg Suite 551",Belmont,NH,"3220",43.451200,-71.489000,7430,"Scientist, research (medical)",1955-01-13,cac2703ffc1fe77c271ab184d24a9a8b,43.895580,-71.640772,false,,1742379592390
372520049757633,fraud_Prosacco LLC,personal_care,4.40,Lori,Ramirez,F,"4293 Ramirez Squares",Ranier,MN,"56668",48.603100,-93.297700,136,Ceramics designer,2000-02-20,"0e8ce5b5c100caa92bb4af0902952bf5",48.574748,-93.658693,false,,1742379658808
3597337756918966,fraud_Barton LLC,kids_pets,115.31,Linda,Gonzalez,F,"17667 Price Spur Apt. 366",Glen Rock,PA,"17327",39.781300,-76.747700,7565,Insurance claims handler,1952-03-08,"3c83725b7bb1ed4d3897e4d476d68790",39.597086,-75.778122,false,,1742379730780
213178850083780,fraud_Reynolds-Schinner,misc_pos,35.11,Shawn,King,M,"31493 Garcia Summit",Athena,OR,"97813",45.828900,-118.497100,1302,Dealer,1976-10-18,b7492f7aad16c916c9ff1e3cab2bb430,46.236451,-118.440455,false,,1742379797153
568279015842,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,72.71,Micheal,Hernandez,M,"6139 Mark Rapid Apt. 651",Christine,ND,"58015",46.552200,-96.790900,291,Television floor manager,1991-05-01,de4a55cd328d0ba52fe265f23d823eb6,46.644946,-97.386907,false,,1742379868758
4259996134423,fraud_Champlin-Casper,home,14.32,Julie,Johnson,F,"9331 Robert Passage Suite 327",Hudson,KS,"67545",38.148500,-98.640800,215,Probation officer,1968-11-22,"62c675bef3951971eeff33b61a9cbb02",38.019418,-98.482437,false,,1742379940038
4467456915153312231,fraud_Hackett-Lueilwitz,grocery_pos,106.39,Rita,Myers,F,"75703 Hernandez Corner Suite 348",Tampa,FL,"33620",28.060000,-82.407900,717255,Waste management officer,1966-09-16,d059146d6d0494c17a4bdeaac845e46e,27.886035,-81.566150,false,,1742380008107
4761403817546679245,"fraud_Goyette, Howell and Collier",shopping_pos,8.59,Diana,Jacobs,F,"69608 Perez Mountain Apt. 006",Viola,AR,"72583",36.392400,-91.993200,1679,Psychiatric nurse,1986-05-02,"2f6e778ae9e95d1b60d251752380780d",36.449076,-91.997560,false,,1742380074831
676102124465,fraud_Doyle Ltd,grocery_pos,223.68,Natasha,Mclaughlin,F,"8699 Lindsay Ford Apt. 486",Napa,CA,"94558",38.454900,-122.256400,94014,Airline pilot,1985-08-21,"81ae7aa3b6a89d921982260f86725951",37.640743,-121.727538,false,,1742380141813
30263540414123,fraud_Pollich LLC,home,107.05,Erik,Patterson,M,"162 Jessica Row Apt. 072",Hatch,UT,"84735",37.717500,-112.477700,258,Geoscientist,1961-11-24,"6634c32354873ca83c7505697d84efe6",38.622505,-111.919650,false,,1742380208892
4423489490781412,"fraud_Streich, Dietrich and Barton",shopping_net,8.27,Christopher,Ortega,M,"5045 Emily Wall",Princeton,IA,"52768",41.685800,-90.370600,1426,Agricultural consultant,1957-03-06,c6308b7667a7b86a52af75213dad0f84,41.651353,-89.564283,false,,1742380275444
4239552724014407,fraud_Wilkinson PLC,kids_pets,77.35,Carl,Hernandez,M,"9134 Darryl Flat Suite 916",Paulding,OH,"45879",41.141000,-84.572200,6284,Secondary school teacher,1936-03-27,"1021e7ab948415e2ac5b1350f79c72ff",41.934150,-85.333865,false,,1742380342933
4428154703770710,fraud_Kris-Weimann,misc_net,1.98,Brittany,Guerra,F,"79209 Gary Dale",Colton,WA,"99113",46.590100,-117.169200,761,Chief Marketing Officer,1943-06-30,"69ad56a607416807dafeb1ef568198f2",46.435260,-117.987470,false,,1742380410225
3501365119557234,fraud_Prohaska-Murray,gas_transport,60.09,Danielle,Allen,F,"87198 Macias Drive Suite 389",Loving,NM,"88256",32.274000,-104.091400,1925,Educational psychologist,1952-05-26,fc320eac78d2749e653782d2417f0def,31.638682,-103.519900,false,,1742380476675
4149238353975790,"fraud_Douglas, Schneider and Turner",shopping_pos,122.84,Tanner,Carroll,M,"494 Burke Ports",Cokeburg,PA,"15324",40.100800,-80.065200,632,Dealer,1989-04-08,"1f2b4600acfa400af93cc513b7eb4f47",39.183636,-79.255815,false,,1742380546756
30082025922891,"fraud_Romaguera, Wehner and Tromp",kids_pets,123.58,Kathleen,Thompson,F,"199 Patterson Fords Apt. 132",Naples,FL,"34112",26.118400,-81.736100,276002,"Pilot, airline",1934-06-23,"86777ee15a586af9fbdbe5cf4ae8ccf3",25.763047,-80.884723,false,,1742380618032
